test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,99
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,98
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,97
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,96
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,95
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,94
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,93
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,92
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,91
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,90
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,89
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,88
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,87
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,86
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,85
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,84
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,83
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,82
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,81
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,80
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,79
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,78
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,77
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,76
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,75
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,74
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,73
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,27,mixed,defect_at_iteration,72
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,28,mixed,defect_at_iteration,71
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,29,mixed,defect_at_iteration,70
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,30,mixed,defect_at_iteration,69
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,31,mixed,defect_at_iteration,68
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,32,mixed,defect_at_iteration,67
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,33,mixed,defect_at_iteration,66
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,34,mixed,defect_at_iteration,65
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,35,mixed,defect_at_iteration,64
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,36,mixed,defect_at_iteration,63
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,37,mixed,defect_at_iteration,62
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,38,mixed,defect_at_iteration,61
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,39,mixed,defect_at_iteration,60
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,40,mixed,defect_at_iteration,59
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,41,mixed,defect_at_iteration,58
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,42,mixed,defect_at_iteration,57
W1,100,1,9,HungarianMatcher+BellmanFordStrategy,43,mixed,defect_at_iteration,56
