test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U4,2000,1.8,9,SimpleAugmentingMatcher,-1,na,wall_clock_ms,4193.71
U4,2000,1.8,9,SimpleAugmentingMatcher,-1,na,matching_size,2000
U4,2000,1.8,9,HopcroftKarpMatcher,0,na,paths_found_per_phase,1997
U4,2000,1.8,9,HopcroftKarpMatcher,0,na,bfs_edges_visited,874689
U4,2000,1.8,9,HopcroftKarpMatcher,0,na,dfs_edges_visited,437011
U4,2000,1.8,9,HopcroftKarpMatcher,0,na,defect_at_iteration,3
U4,2000,1.8,9,HopcroftKarpMatcher,1,na,paths_found_per_phase,3
U4,2000,1.8,9,HopcroftKarpMatcher,1,na,bfs_edges_visited,444746
U4,2000,1.8,9,HopcroftKarpMatcher,1,na,dfs_edges_visited,3570
U4,2000,1.8,9,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,phase_count,2
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,1.31944e+06
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,total_edges_visited,1.76002e+06
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,matching_size,2000
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,wall_clock_ms,26.311
U4,2000,1.8,9,HopcroftKarpMatcher,-1,na,matching_size,2000
