test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U3,400,1.25,7,SimpleAugmentingMatcher,-1,na,wall_clock_ms,2.62488
U3,400,1.25,7,SimpleAugmentingMatcher,-1,na,matching_size,396
U3,400,1.25,7,HopcroftKarpMatcher,0,na,paths_found_per_phase,336
U3,400,1.25,7,HopcroftKarpMatcher,0,na,bfs_edges_visited,1788
U3,400,1.25,7,HopcroftKarpMatcher,0,na,dfs_edges_visited,995
U3,400,1.25,7,HopcroftKarpMatcher,0,na,defect_at_iteration,64
U3,400,1.25,7,HopcroftKarpMatcher,1,na,paths_found_per_phase,47
U3,400,1.25,7,HopcroftKarpMatcher,1,na,bfs_edges_visited,872
U3,400,1.25,7,HopcroftKarpMatcher,1,na,dfs_edges_visited,926
U3,400,1.25,7,HopcroftKarpMatcher,1,na,defect_at_iteration,17
U3,400,1.25,7,HopcroftKarpMatcher,2,na,paths_found_per_phase,6
U3,400,1.25,7,HopcroftKarpMatcher,2,na,bfs_edges_visited,450
U3,400,1.25,7,HopcroftKarpMatcher,2,na,dfs_edges_visited,427
U3,400,1.25,7,HopcroftKarpMatcher,2,na,defect_at_iteration,11
U3,400,1.25,7,HopcroftKarpMatcher,3,na,paths_found_per_phase,4
U3,400,1.25,7,HopcroftKarpMatcher,3,na,bfs_edges_visited,815
U3,400,1.25,7,HopcroftKarpMatcher,3,na,dfs_edges_visited,468
U3,400,1.25,7,HopcroftKarpMatcher,3,na,defect_at_iteration,7
U3,400,1.25,7,HopcroftKarpMatcher,4,na,paths_found_per_phase,1
U3,400,1.25,7,HopcroftKarpMatcher,4,na,bfs_edges_visited,353
U3,400,1.25,7,HopcroftKarpMatcher,4,na,dfs_edges_visited,787
U3,400,1.25,7,HopcroftKarpMatcher,4,na,defect_at_iteration,6
U3,400,1.25,7,HopcroftKarpMatcher,5,na,paths_found_per_phase,2
U3,400,1.25,7,HopcroftKarpMatcher,5,na,bfs_edges_visited,1185
U3,400,1.25,7,HopcroftKarpMatcher,5,na,dfs_edges_visited,392
U3,400,1.25,7,HopcroftKarpMatcher,5,na,defect_at_iteration,4
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,phase_count,6
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,main_loop_iters,6
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,5463
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,total_edges_visited,9458
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,matching_size,396
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,wall_clock_ms,1.01542
U3,400,1.25,7,HopcroftKarpMatcher,-1,na,matching_size,396
