test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,999
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,998
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,997
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,996
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,995
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,994
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,993
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,992
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,991
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,990
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,989
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,988
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,987
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,986
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,985
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,984
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,983
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,982
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,981
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,980
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,979
C2,1000,1,11,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,978
