test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C1,5000,1,18,SimpleAugmentingMatcher,-1,na,wall_clock_ms,23.3962
C1,5000,1,18,SimpleAugmentingMatcher,-1,na,matching_size,2688
C1,5000,1,18,HopcroftKarpMatcher,0,na,paths_found_per_phase,2529
C1,5000,1,18,HopcroftKarpMatcher,0,na,bfs_edges_visited,5000
C1,5000,1,18,HopcroftKarpMatcher,0,na,dfs_edges_visited,3612
C1,5000,1,18,HopcroftKarpMatcher,0,na,defect_at_iteration,2471
C1,5000,1,18,HopcroftKarpMatcher,1,na,paths_found_per_phase,149
C1,5000,1,18,HopcroftKarpMatcher,1,na,bfs_edges_visited,1725
C1,5000,1,18,HopcroftKarpMatcher,1,na,dfs_edges_visited,1803
C1,5000,1,18,HopcroftKarpMatcher,1,na,defect_at_iteration,2322
C1,5000,1,18,HopcroftKarpMatcher,2,na,paths_found_per_phase,9
C1,5000,1,18,HopcroftKarpMatcher,2,na,bfs_edges_visited,1268
C1,5000,1,18,HopcroftKarpMatcher,2,na,dfs_edges_visited,1321
C1,5000,1,18,HopcroftKarpMatcher,2,na,defect_at_iteration,2313
C1,5000,1,18,HopcroftKarpMatcher,3,na,paths_found_per_phase,1
C1,5000,1,18,HopcroftKarpMatcher,3,na,bfs_edges_visited,1263
C1,5000,1,18,HopcroftKarpMatcher,3,na,dfs_edges_visited,1262
C1,5000,1,18,HopcroftKarpMatcher,3,na,defect_at_iteration,2312
C1,5000,1,18,HopcroftKarpMatcher,-1,na,phase_count,4
C1,5000,1,18,HopcroftKarpMatcher,-1,na,main_loop_iters,4
C1,5000,1,18,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,9256
C1,5000,1,18,HopcroftKarpMatcher,-1,na,total_edges_visited,17254
C1,5000,1,18,HopcroftKarpMatcher,-1,na,matching_size,2688
C1,5000,1,18,HopcroftKarpMatcher,-1,na,wall_clock_ms,140.56
C1,5000,1,18,HopcroftKarpMatcher,-1,na,matching_size,2688
