test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C1,10000,1,14,SimpleAugmentingMatcher,-1,na,wall_clock_ms,91.9541
C1,10000,1,14,SimpleAugmentingMatcher,-1,na,matching_size,5475
C1,10000,1,14,HopcroftKarpMatcher,0,na,paths_found_per_phase,5115
C1,10000,1,14,HopcroftKarpMatcher,0,na,bfs_edges_visited,10000
C1,10000,1,14,HopcroftKarpMatcher,0,na,dfs_edges_visited,7247
C1,10000,1,14,HopcroftKarpMatcher,0,na,defect_at_iteration,4885
C1,10000,1,14,HopcroftKarpMatcher,1,na,paths_found_per_phase,343
C1,10000,1,14,HopcroftKarpMatcher,1,na,bfs_edges_visited,3548
C1,10000,1,14,HopcroftKarpMatcher,1,na,dfs_edges_visited,3558
C1,10000,1,14,HopcroftKarpMatcher,1,na,defect_at_iteration,4542
C1,10000,1,14,HopcroftKarpMatcher,2,na,paths_found_per_phase,11
C1,10000,1,14,HopcroftKarpMatcher,2,na,bfs_edges_visited,2399
C1,10000,1,14,HopcroftKarpMatcher,2,na,dfs_edges_visited,2479
C1,10000,1,14,HopcroftKarpMatcher,2,na,defect_at_iteration,4531
C1,10000,1,14,HopcroftKarpMatcher,3,na,paths_found_per_phase,5
C1,10000,1,14,HopcroftKarpMatcher,3,na,bfs_edges_visited,2454
C1,10000,1,14,HopcroftKarpMatcher,3,na,dfs_edges_visited,2443
C1,10000,1,14,HopcroftKarpMatcher,3,na,defect_at_iteration,4526
C1,10000,1,14,HopcroftKarpMatcher,4,na,paths_found_per_phase,1
C1,10000,1,14,HopcroftKarpMatcher,4,na,bfs_edges_visited,2408
C1,10000,1,14,HopcroftKarpMatcher,4,na,dfs_edges_visited,2398
C1,10000,1,14,HopcroftKarpMatcher,4,na,defect_at_iteration,4525
C1,10000,1,14,HopcroftKarpMatcher,-1,na,phase_count,5
C1,10000,1,14,HopcroftKarpMatcher,-1,na,main_loop_iters,5
C1,10000,1,14,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,20809
C1,10000,1,14,HopcroftKarpMatcher,-1,na,total_edges_visited,38934
C1,10000,1,14,HopcroftKarpMatcher,-1,na,matching_size,5475
C1,10000,1,14,HopcroftKarpMatcher,-1,na,wall_clock_ms,662.893
C1,10000,1,14,HopcroftKarpMatcher,-1,na,matching_size,5475
