test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U4,2000,1.2,0,SimpleAugmentingMatcher,-1,na,wall_clock_ms,200.58
U4,2000,1.2,0,SimpleAugmentingMatcher,-1,na,matching_size,1974
U4,2000,1.2,0,HopcroftKarpMatcher,0,na,paths_found_per_phase,1685
U4,2000,1.2,0,HopcroftKarpMatcher,0,na,bfs_edges_visited,9146
U4,2000,1.2,0,HopcroftKarpMatcher,0,na,dfs_edges_visited,4884
U4,2000,1.2,0,HopcroftKarpMatcher,0,na,defect_at_iteration,315
U4,2000,1.2,0,HopcroftKarpMatcher,1,na,paths_found_per_phase,230
U4,2000,1.2,0,HopcroftKarpMatcher,1,na,bfs_edges_visited,4302
U4,2000,1.2,0,HopcroftKarpMatcher,1,na,dfs_edges_visited,4444
U4,2000,1.2,0,HopcroftKarpMatcher,1,na,defect_at_iteration,85
U4,2000,1.2,0,HopcroftKarpMatcher,2,na,paths_found_per_phase,31
U4,2000,1.2,0,HopcroftKarpMatcher,2,na,bfs_edges_visited,2260
U4,2000,1.2,0,HopcroftKarpMatcher,2,na,dfs_edges_visited,3661
U4,2000,1.2,0,HopcroftKarpMatcher,2,na,defect_at_iteration,54
U4,2000,1.2,0,HopcroftKarpMatcher,3,na,paths_found_per_phase,11
U4,2000,1.2,0,HopcroftKarpMatcher,3,na,bfs_edges_visited,2692
U4,2000,1.2,0,HopcroftKarpMatcher,3,na,dfs_edges_visited,4297
U4,2000,1.2,0,HopcroftKarpMatcher,3,na,defect_at_iteration,43
U4,2000,1.2,0,HopcroftKarpMatcher,4,na,paths_found_per_phase,11
U4,2000,1.2,0,HopcroftKarpMatcher,4,na,bfs_edges_visited,3928
U4,2000,1.2,0,HopcroftKarpMatcher,4,na,dfs_edges_visited,4447
U4,2000,1.2,0,HopcroftKarpMatcher,4,na,defect_at_iteration,32
U4,2000,1.2,0,HopcroftKarpMatcher,5,na,paths_found_per_phase,2
U4,2000,1.2,0,HopcroftKarpMatcher,5,na,bfs_edges_visited,3852
U4,2000,1.2,0,HopcroftKarpMatcher,5,na,dfs_edges_visited,6298
U4,2000,1.2,0,HopcroftKarpMatcher,5,na,defect_at_iteration,30
U4,2000,1.2,0,HopcroftKarpMatcher,6,na,paths_found_per_phase,4
U4,2000,1.2,0,HopcroftKarpMatcher,6,na,bfs_edges_visited,7590
U4,2000,1.2,0,HopcroftKarpMatcher,6,na,dfs_edges_visited,6497
U4,2000,1.2,0,HopcroftKarpMatcher,6,na,defect_at_iteration,26
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,phase_count,7
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,main_loop_iters,7
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,33770
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,total_edges_visited,68298
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,matching_size,1974
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,wall_clock_ms,34.7156
U4,2000,1.2,0,HopcroftKarpMatcher,-1,na,matching_size,1974
