test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,799
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,798
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,797
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,796
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,795
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,794
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,793
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,792
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,791
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,790
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,789
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,788
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,787
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,786
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,785
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,784
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,783
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,782
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,781
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,780
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,779
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,778
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,777
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,776
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,775
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,774
W3,800,1,14,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,773
