test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,0,positive,defect_at_iteration,99
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,1,positive,defect_at_iteration,98
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,2,positive,defect_at_iteration,97
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,3,positive,defect_at_iteration,96
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,4,positive,defect_at_iteration,95
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,5,positive,defect_at_iteration,94
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,6,positive,defect_at_iteration,93
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,7,positive,defect_at_iteration,92
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,8,positive,defect_at_iteration,91
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,9,positive,defect_at_iteration,90
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,10,positive,defect_at_iteration,89
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,11,positive,defect_at_iteration,88
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,12,positive,defect_at_iteration,87
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,13,positive,defect_at_iteration,86
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,14,positive,defect_at_iteration,85
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,15,positive,defect_at_iteration,84
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,16,positive,defect_at_iteration,83
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,17,positive,defect_at_iteration,82
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,18,positive,defect_at_iteration,81
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,19,positive,defect_at_iteration,80
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,20,positive,defect_at_iteration,79
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,21,positive,defect_at_iteration,78
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,22,positive,defect_at_iteration,77
W4,100,1.5,14,HungarianMatcher+BellmanFordStrategy,23,positive,defect_at_iteration,76
