test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C1,5000,1.5,20,SimpleAugmentingMatcher,-1,na,wall_clock_ms,18785
C1,5000,1.5,20,SimpleAugmentingMatcher,-1,na,matching_size,5000
C1,5000,1.5,20,HopcroftKarpMatcher,0,na,paths_found_per_phase,4947
C1,5000,1.5,20,HopcroftKarpMatcher,0,na,bfs_edges_visited,353553
C1,5000,1.5,20,HopcroftKarpMatcher,0,na,dfs_edges_visited,177097
C1,5000,1.5,20,HopcroftKarpMatcher,0,na,defect_at_iteration,53
C1,5000,1.5,20,HopcroftKarpMatcher,1,na,paths_found_per_phase,53
C1,5000,1.5,20,HopcroftKarpMatcher,1,na,bfs_edges_visited,188347
C1,5000,1.5,20,HopcroftKarpMatcher,1,na,dfs_edges_visited,26490
C1,5000,1.5,20,HopcroftKarpMatcher,1,na,defect_at_iteration,0
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,phase_count,2
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,main_loop_iters,2
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,541900
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,total_edges_visited,745487
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,matching_size,5000
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,wall_clock_ms,58.6973
C1,5000,1.5,20,HopcroftKarpMatcher,-1,na,matching_size,5000
