test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U3,6400,1.5,2,SimpleAugmentingMatcher,-1,na,wall_clock_ms,39551.4
U3,6400,1.5,2,SimpleAugmentingMatcher,-1,na,matching_size,6400
U3,6400,1.5,2,HopcroftKarpMatcher,0,na,paths_found_per_phase,6351
U3,6400,1.5,2,HopcroftKarpMatcher,0,na,bfs_edges_visited,512000
U3,6400,1.5,2,HopcroftKarpMatcher,0,na,dfs_edges_visited,256589
U3,6400,1.5,2,HopcroftKarpMatcher,0,na,defect_at_iteration,49
U3,6400,1.5,2,HopcroftKarpMatcher,1,na,paths_found_per_phase,49
U3,6400,1.5,2,HopcroftKarpMatcher,1,na,bfs_edges_visited,232382
U3,6400,1.5,2,HopcroftKarpMatcher,1,na,dfs_edges_visited,28858
U3,6400,1.5,2,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,phase_count,2
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,744382
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,total_edges_visited,1.02983e+06
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,matching_size,6400
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,wall_clock_ms,89.7639
U3,6400,1.5,2,HopcroftKarpMatcher,-1,na,matching_size,6400
