test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W0,3,1.5,74,Oracle,-1,mixed,oracle_size,3
W0,3,1.5,74,Oracle,-1,mixed,oracle_value,-19
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,2
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,1
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,0
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,-1,mixed,augmentation_count,3
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,-1,mixed,matching_value,-19
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,-1,mixed,matching_size,3
W0,3,1.5,74,HungarianMatcher+BellmanFordStrategy,-1,mixed,wall_clock_ms,0.006677
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,0,mixed,edge_relaxations,5
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,0,mixed,defect_at_iteration,2
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,1,mixed,edge_relaxations,5
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,1,mixed,defect_at_iteration,1
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,2,mixed,edge_relaxations,3
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,2,mixed,defect_at_iteration,0
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,-1,mixed,augmentation_count,3
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,-1,mixed,matching_value,-19
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,-1,mixed,matching_size,3
W0,3,1.5,74,HungarianMatcher+JohnsonDijkstraStrategy,-1,mixed,wall_clock_ms,0.006947
