test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U3,200,1.25,7,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.620079
U3,200,1.25,7,SimpleAugmentingMatcher,-1,na,matching_size,194
U3,200,1.25,7,HopcroftKarpMatcher,0,na,paths_found_per_phase,165
U3,200,1.25,7,HopcroftKarpMatcher,0,na,bfs_edges_visited,752
U3,200,1.25,7,HopcroftKarpMatcher,0,na,dfs_edges_visited,417
U3,200,1.25,7,HopcroftKarpMatcher,0,na,defect_at_iteration,35
U3,200,1.25,7,HopcroftKarpMatcher,1,na,paths_found_per_phase,23
U3,200,1.25,7,HopcroftKarpMatcher,1,na,bfs_edges_visited,340
U3,200,1.25,7,HopcroftKarpMatcher,1,na,dfs_edges_visited,391
U3,200,1.25,7,HopcroftKarpMatcher,1,na,defect_at_iteration,12
U3,200,1.25,7,HopcroftKarpMatcher,2,na,paths_found_per_phase,4
U3,200,1.25,7,HopcroftKarpMatcher,2,na,bfs_edges_visited,439
U3,200,1.25,7,HopcroftKarpMatcher,2,na,dfs_edges_visited,280
U3,200,1.25,7,HopcroftKarpMatcher,2,na,defect_at_iteration,8
U3,200,1.25,7,HopcroftKarpMatcher,3,na,paths_found_per_phase,2
U3,200,1.25,7,HopcroftKarpMatcher,3,na,bfs_edges_visited,439
U3,200,1.25,7,HopcroftKarpMatcher,3,na,dfs_edges_visited,469
U3,200,1.25,7,HopcroftKarpMatcher,3,na,defect_at_iteration,6
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,phase_count,4
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,main_loop_iters,4
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,1970
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,total_edges_visited,3527
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,matching_size,194
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.292747
U3,200,1.25,7,HopcroftKarpMatcher,-1,na,matching_size,194
