test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,1999
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,1998
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,1997
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,1996
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,1995
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,1994
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,1993
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,1992
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,1991
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,1990
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,1989
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,1988
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,1987
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,1986
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,1985
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,1984
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,1983
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,1982
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,1981
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,1980
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,1979
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,1978
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,1977
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,1976
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,1975
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,1974
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,1973
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,27,mixed,defect_at_iteration,1972
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,28,mixed,defect_at_iteration,1971
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,29,mixed,defect_at_iteration,1970
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,30,mixed,defect_at_iteration,1969
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,31,mixed,defect_at_iteration,1968
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,32,mixed,defect_at_iteration,1967
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,33,mixed,defect_at_iteration,1966
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,34,mixed,defect_at_iteration,1965
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,35,mixed,defect_at_iteration,1964
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,36,mixed,defect_at_iteration,1963
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,37,mixed,defect_at_iteration,1962
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,38,mixed,defect_at_iteration,1961
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,39,mixed,defect_at_iteration,1960
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,40,mixed,defect_at_iteration,1959
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,41,mixed,defect_at_iteration,1958
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,42,mixed,defect_at_iteration,1957
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,43,mixed,defect_at_iteration,1956
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,44,mixed,defect_at_iteration,1955
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,45,mixed,defect_at_iteration,1954
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,46,mixed,defect_at_iteration,1953
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,47,mixed,defect_at_iteration,1952
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,48,mixed,defect_at_iteration,1951
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,49,mixed,defect_at_iteration,1950
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,50,mixed,defect_at_iteration,1949
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,51,mixed,defect_at_iteration,1948
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,52,mixed,defect_at_iteration,1947
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,53,mixed,defect_at_iteration,1946
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,54,mixed,defect_at_iteration,1945
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,55,mixed,defect_at_iteration,1944
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,56,mixed,defect_at_iteration,1943
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,57,mixed,defect_at_iteration,1942
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,58,mixed,defect_at_iteration,1941
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,59,mixed,defect_at_iteration,1940
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,60,mixed,defect_at_iteration,1939
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,61,mixed,defect_at_iteration,1938
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,62,mixed,defect_at_iteration,1937
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,63,mixed,defect_at_iteration,1936
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,64,mixed,defect_at_iteration,1935
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,65,mixed,defect_at_iteration,1934
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,66,mixed,defect_at_iteration,1933
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,67,mixed,defect_at_iteration,1932
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,68,mixed,defect_at_iteration,1931
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,69,mixed,defect_at_iteration,1930
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,70,mixed,defect_at_iteration,1929
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,71,mixed,defect_at_iteration,1928
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,72,mixed,defect_at_iteration,1927
W2,2000,1,8,HungarianMatcher+BellmanFordStrategy,73,mixed,defect_at_iteration,1926
