test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,1999
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,1998
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,1997
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,1996
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,1995
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,1994
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,1993
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,1992
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,1991
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,1990
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,1989
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,1988
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,1987
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,1986
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,1985
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,1984
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,1983
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,1982
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,1981
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,1980
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,1979
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,1978
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,1977
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,1976
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,1975
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,1974
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,1973
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,27,mixed,defect_at_iteration,1972
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,28,mixed,defect_at_iteration,1971
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,29,mixed,defect_at_iteration,1970
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,30,mixed,defect_at_iteration,1969
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,31,mixed,defect_at_iteration,1968
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,32,mixed,defect_at_iteration,1967
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,33,mixed,defect_at_iteration,1966
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,34,mixed,defect_at_iteration,1965
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,35,mixed,defect_at_iteration,1964
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,36,mixed,defect_at_iteration,1963
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,37,mixed,defect_at_iteration,1962
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,38,mixed,defect_at_iteration,1961
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,39,mixed,defect_at_iteration,1960
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,40,mixed,defect_at_iteration,1959
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,41,mixed,defect_at_iteration,1958
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,42,mixed,defect_at_iteration,1957
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,43,mixed,defect_at_iteration,1956
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,44,mixed,defect_at_iteration,1955
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,45,mixed,defect_at_iteration,1954
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,46,mixed,defect_at_iteration,1953
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,47,mixed,defect_at_iteration,1952
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,48,mixed,defect_at_iteration,1951
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,49,mixed,defect_at_iteration,1950
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,50,mixed,defect_at_iteration,1949
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,51,mixed,defect_at_iteration,1948
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,52,mixed,defect_at_iteration,1947
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,53,mixed,defect_at_iteration,1946
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,54,mixed,defect_at_iteration,1945
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,55,mixed,defect_at_iteration,1944
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,56,mixed,defect_at_iteration,1943
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,57,mixed,defect_at_iteration,1942
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,58,mixed,defect_at_iteration,1941
C2,2000,1,1,HungarianMatcher+BellmanFordStrategy,59,mixed,defect_at_iteration,1940
