test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U2,2000,1.5,1,SimpleAugmentingMatcher,-1,na,wall_clock_ms,1727.43
U2,2000,1.5,1,SimpleAugmentingMatcher,-1,na,matching_size,2000
U2,2000,1.5,1,HopcroftKarpMatcher,0,na,paths_found_per_phase,1966
U2,2000,1.5,1,HopcroftKarpMatcher,0,na,bfs_edges_visited,89442
U2,2000,1.5,1,HopcroftKarpMatcher,0,na,dfs_edges_visited,44917
U2,2000,1.5,1,HopcroftKarpMatcher,0,na,defect_at_iteration,34
U2,2000,1.5,1,HopcroftKarpMatcher,1,na,paths_found_per_phase,34
U2,2000,1.5,1,HopcroftKarpMatcher,1,na,bfs_edges_visited,48188
U2,2000,1.5,1,HopcroftKarpMatcher,1,na,dfs_edges_visited,8402
U2,2000,1.5,1,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,phase_count,2
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,137630
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,total_edges_visited,190949
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,matching_size,2000
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,wall_clock_ms,16.911
U2,2000,1.5,1,HopcroftKarpMatcher,-1,na,matching_size,2000
U2,200,1.5,0,SimpleAugmentingMatcher,-1,na,wall_clock_ms,1.36562
U2,200,1.5,0,SimpleAugmentingMatcher,-1,na,matching_size,200
U2,200,1.5,0,HopcroftKarpMatcher,0,na,paths_found_per_phase,189
U2,200,1.5,0,HopcroftKarpMatcher,0,na,bfs_edges_visited,2828
U2,200,1.5,0,HopcroftKarpMatcher,0,na,dfs_edges_visited,1420
U2,200,1.5,0,HopcroftKarpMatcher,0,na,defect_at_iteration,11
U2,200,1.5,0,HopcroftKarpMatcher,1,na,paths_found_per_phase,11
U2,200,1.5,0,HopcroftKarpMatcher,1,na,bfs_edges_visited,1589
U2,200,1.5,0,HopcroftKarpMatcher,1,na,dfs_edges_visited,502
U2,200,1.5,0,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,phase_count,2
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,4417
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,total_edges_visited,6339
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,matching_size,200
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.167969
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,matching_size,200
U2,1000,1.5,3,SimpleAugmentingMatcher,-1,na,wall_clock_ms,213.559
U2,1000,1.5,3,SimpleAugmentingMatcher,-1,na,matching_size,1000
U2,1000,1.5,3,HopcroftKarpMatcher,0,na,paths_found_per_phase,977
U2,1000,1.5,3,HopcroftKarpMatcher,0,na,bfs_edges_visited,31622
U2,1000,1.5,3,HopcroftKarpMatcher,0,na,dfs_edges_visited,15764
