test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U0,6,2,20,Oracle,-1,na,oracle_size,6
U0,6,2,20,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.000726
U0,6,2,20,SimpleAugmentingMatcher,-1,na,matching_size,6
U0,6,2,20,HopcroftKarpMatcher,0,na,paths_found_per_phase,6
U0,6,2,20,HopcroftKarpMatcher,0,na,bfs_edges_visited,36
U0,6,2,20,HopcroftKarpMatcher,0,na,dfs_edges_visited,21
U0,6,2,20,HopcroftKarpMatcher,0,na,defect_at_iteration,0
U0,6,2,20,HopcroftKarpMatcher,-1,na,phase_count,1
U0,6,2,20,HopcroftKarpMatcher,-1,na,main_loop_iters,1
U0,6,2,20,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,36
U0,6,2,20,HopcroftKarpMatcher,-1,na,total_edges_visited,57
U0,6,2,20,HopcroftKarpMatcher,-1,na,matching_size,6
U0,6,2,20,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.005135
U0,6,2,20,HopcroftKarpMatcher,-1,na,matching_size,6
U0,5,1,40,Oracle,-1,na,oracle_size,3
U0,5,1,40,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.000821
U0,5,1,40,SimpleAugmentingMatcher,-1,na,matching_size,3
U0,5,1,40,HopcroftKarpMatcher,0,na,paths_found_per_phase,2
U0,5,1,40,HopcroftKarpMatcher,0,na,bfs_edges_visited,5
U0,5,1,40,HopcroftKarpMatcher,0,na,dfs_edges_visited,4
U0,5,1,40,HopcroftKarpMatcher,0,na,defect_at_iteration,3
U0,5,1,40,HopcroftKarpMatcher,1,na,paths_found_per_phase,1
U0,5,1,40,HopcroftKarpMatcher,1,na,bfs_edges_visited,3
U0,5,1,40,HopcroftKarpMatcher,1,na,dfs_edges_visited,3
U0,5,1,40,HopcroftKarpMatcher,1,na,defect_at_iteration,2
U0,5,1,40,HopcroftKarpMatcher,-1,na,phase_count,2
U0,5,1,40,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U0,5,1,40,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,8
U0,5,1,40,HopcroftKarpMatcher,-1,na,total_edges_visited,15
U0,5,1,40,HopcroftKarpMatcher,-1,na,matching_size,3
U0,5,1,40,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.008952
U0,5,1,40,HopcroftKarpMatcher,-1,na,matching_size,3
U0,4,2,27,Oracle,-1,na,oracle_size,4
U0,4,2,27,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.000615
U0,4,2,27,SimpleAugmentingMatcher,-1,na,matching_size,4
U0,4,2,27,HopcroftKarpMatcher,0,na,paths_found_per_phase,4
U0,4,2,27,HopcroftKarpMatcher,0,na,bfs_edges_visited,16
U0,4,2,27,HopcroftKarpMatcher,0,na,dfs_edges_visited,10
U0,4,2,27,HopcroftKarpMatcher,0,na,defect_at_iteration,0
U0,4,2,27,HopcroftKarpMatcher,-1,na,phase_count,1
U0,4,2,27,HopcroftKarpMatcher,-1,na,main_loop_iters,1
U0,4,2,27,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,16
U0,4,2,27,HopcroftKarpMatcher,-1,na,total_edges_visited,26
U0,4,2,27,HopcroftKarpMatcher,-1,na,matching_size,4
U0,4,2,27,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.006974
U0,4,2,27,HopcroftKarpMatcher,-1,na,matching_size,4
U0,6,1,2,Oracle,-1,na,oracle_size,3
U0,6,1,2,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.000874
U0,6,1,2,SimpleAugmentingMatcher,-1,na,matching_size,3
U0,6,1,2,HopcroftKarpMatcher,0,na,paths_found_per_phase,3
U0,6,1,2,HopcroftKarpMatcher,0,na,bfs_edges_visited,6
