Vertices,Source,Dest,IO_Time,Algo_Time,I,D,U,Sift_Up,Sift_Down
1048576,929036,-1,483.267,6.09021,119541,119541,0,0,0
1048576,942080,-1,488.574,6.5881,106497,106497,0,0,0
1048576,551806,-1,485.614,16.5033,551932,551932,0,35616,0
1048576,283513,-1,487.544,19.7615,765064,765064,0,0,0
1048576,567449,-1,480.816,14.0578,481128,481128,0,0,0
1048576,812110,-1,481.069,9.08123,236467,236467,0,0,0
1048576,702437,-1,483.833,10.9585,346140,346140,0,0,0
1048576,517166,-1,479.851,15.5361,551932,551932,0,13230,0
1048576,215013,-1,481.547,21.28,833564,833564,0,0,0
1048576,814377,-1,484.504,9.0896,234200,234200,0,0,0
