Vertices,Source,Dest,IO_Time,Algo_Time,I,D,U,Sift_Up,Sift_Down
250000,96887,-1,243.303,109.708,250000,250000,17337,10495,1014722
250000,151393,-1,259.327,117.535,249999,249999,17526,120475,3621593
250000,234431,-1,260.305,112.134,249999,249999,17361,60051,2370812
250000,1507,-1,250.14,112.101,249999,249999,17485,42647,1919614
250000,64908,-1,258.915,109.454,249999,249999,17401,33424,1676756
250000,42714,-1,263.392,110.059,249999,249999,17373,20735,1315866
250000,96572,-1,256.42,110.902,249999,249999,17406,10614,1015161
250000,67832,-1,259.128,118.044,249999,249999,17415,121671,3617426
250000,161060,-1,260.34,111.754,249999,249999,17523,60004,2373170
250000,29142,-1,257.295,111.08,249999,249999,17207,42303,1916156
250000,247680,-1,253.754,110.453,249999,249999,17407,32940,1675796
250000,208862,-1,260.995,117.205,249999,249999,17504,20517,1315614
250000,249407,-1,271.104,118.573,249999,249999,17432,10654,1015093
250000,181888,-1,260.666,116.907,250000,250000,17406,120972,3618098
250000,210850,-1,264.017,111.619,250000,250000,17446,59864,2371821
250000,217956,-1,258.545,111.921,250000,250000,17413,42788,1918935
250000,66116,-1,263.966,109.278,250000,250000,17433,32941,1677000
250000,169035,-1,256.553,108.603,250000,250000,17420,20226,1316016
250000,69988,-1,254.375,109.612,250000,250000,17472,10736,1015595
250000,92380,-1,257.496,127.153,249997,249997,17622,121764,3620264
250000,55084,-1,277.905,112.059,249997,249997,17519,60271,2374168
250000,20849,-1,257.887,110.909,249997,249997,17261,42188,1917190
250000,208936,-1,266.055,111.18,249997,249997,17412,33406,1677011
250000,152024,-1,255.368,109.34,249997,249997,17378,20523,1316225
250000,145795,-1,253.63,110.399,249997,249997,17383,10857,1015001
250000,244674,-1,259.71,116.893,250000,250000,17350,120503,3615411
250000,101971,-1,267.129,113.11,250000,250000,17321,59476,2370021
250000,22781,-1,266.552,111.167,250000,250000,17425,42306,1918046
250000,211891,-1,263.253,125.252,250000,250000,17530,33146,1677138
250000,84167,-1,254.734,107.825,250000,250000,17565,20474,1316545
250000,63748,-1,245.23,110.601,250000,250000,17192,10340,1014212
250000,56220,-1,258.929,119.843,250000,250000,17379,120305,3616447
250000,206446,-1,264.268,112.015,250000,250000,17733,59804,2375179
250000,130829,-1,254.354,110.805,250000,250000,17434,42731,1918847
