Vertices,Source,Dest,IO_Time,Algo_Time,I,D,U,Sift_Up,Sift_Down
1048576,697137,-1,40386.1,14654.8,1048576,1048576,2601170,1978051,35556596
1048576,555450,-1,40405.9,14307.5,1048576,1048576,2601071,1981433,35555135
1048576,118193,-1,40469.4,14253.4,1048576,1048576,2601182,1975335,35573851
1048576,567956,-1,40578.9,14787.6,1048576,1048576,2599748,1976625,35538255
1048576,324745,-1,40417.7,14602.3,1048576,1048576,2599990,1976127,35554262
1048576,90783,-1,40455.2,14599.5,1048576,1048576,2600070,1974583,35558426
1048576,486647,-1,40431.7,14296.3,1048576,1048576,2599866,1973949,35556402
1048576,772761,-1,57575,20971.3,1048576,1048576,2856598,2163937,38129055
1048576,612635,-1,57546.4,20976.4,1048576,1048576,2855910,2164409,38110585
1048576,958121,-1,57418.5,21073,1048576,1048576,2856117,2163286,38123947
1048576,165082,-1,57456.7,20722.2,1048576,1048576,2858494,2173815,38097808
1048576,208577,-1,57583.3,20734.7,1048576,1048576,2855156,2173081,38073952
1048576,939191,-1,57600.2,21559.7,1048576,1048576,2856010,2162464,38124078
1048576,87195,-1,57601.5,21243.8,1048576,1048576,2858011,2177357,38092289
1048576,722273,-1,57574.3,21596.6,1048576,1048576,2855547,2168447,38091483
1048576,389071,-1,57455.2,21714.9,1048576,1048576,2858206,2164311,38157870
1048576,516178,-1,57562.8,21193.1,1048576,1048576,2853593,2160556,38093479
1048576,749781,-1,58055.4,21393.9,1048576,1048576,2856946,2172318,38072573
1048576,914841,-1,57442.9,20902.1,1048576,1048576,2859903,2169997,38151602
1048576,58814,-1,57451.8,21250.9,1048576,1048576,2857442,2175051,38104484
1048576,77880,-1,57474.7,21738.6,1048576,1048576,2856164,2167125,38092588
1048576,1038700,-1,57653.4,21537.2,1048576,1048576,2857153,2172632,38085642
1048576,1022693,-1,57556.2,21263.7,1048576,1048576,2858022,2165989,38130688
1048576,732416,-1,57830.8,21314.5,1048576,1048576,2858241,2166923,38138057
1048576,431810,-1,57662.8,20843.6,1048576,1048576,2858046,2176765,38094249
1048576,387065,-1,57610.7,20767.3,1048576,1048576,2857956,2162661,38152138
1048576,263607,-1,57615.4,21027.5,1048576,1048576,2853668,2161006,38108809
1048576,691148,-1,57454.9,21164.8,1048576,1048576,2858930,2174885,38096768
1048576,298735,-1,57631.6,21126.9,1048576,1048576,2855540,2164862,38105501
1048576,275470,-1,57626.3,21904.1,1048576,1048576,2857266,2170332,38119169
1048576,321893,-1,57667.8,20891.4,1048576,1048576,2857290,2163416,38137508
1048576,37478,-1,57436.2,21412.9,1048576,1048576,2856426,2161929,38129505
1048576,247855,-1,57559.7,21421.9,1048576,1048576,2857092,2174257,38078334
1048576,950070,-1,57541,21171,1048576,1048576,2856429,2175332,38089263
1048576,527147,-1,57628.5,21801.3,1048576,1048576,2857496,2173844,38119309
1048576,421545,-1,57608.8,20891.8,1048576,1048576,2856276,2172387,38067567
1048576,813208,-1,57561,21403.1,1048576,1048576,2857999,2172012,38102190
1048576,962495,-1,82007.5,30696.5,1048576,1048576,3084846,2335582,40348913
1048576,743213,-1,82042.8,30604,1048576,1048576,3086871,2342360,40320938
1048576,23136,-1,82137.6,30167.2,1048576,1048576,3085495,2352967,40271614
1048576,769218,-1,82295.5,29944.7,1048576,1048576,3083664,2355071,40276846
1048576,507526,-1,82351.1,31260.2,1048576,1048576,3086396,2339664,40360122
1048576,692845,-1,82312.3,30576,1048576,1048576,3084365,2339295,40327256
1048576,822498,-1,82460.4,30227.9,1048576,1048576,3087190,2342257,40381047
1048576,539034,-1,82144.7,31077.3,1048576,1048576,3085458,2340268,40340654
1048576,659540,-1,82491.1,30296.4,1048576,1048576,3084469,2343007,40325216
1048576,1040949,-1,82667.1,30120,1048576,1048576,3086664,2344858,40315404
1048576,830398,-1,82145,30513.3,1048576,1048576,3085818,2353558,40270242
1048576,792893,-1,82209.2,30414.5,1048576,1048576,3086069,2348235,40329605
1048576,226591,-1,81993.8,30412,1048576,1048576,3088069,2349585,40346021
1048576,68363,-1,82033.4,30956.1,1048576,1048576,3087254,2339691,40390581
1048576,773931,-1,82233.1,31385.5,1048576,1048576,3082490,2351013,40269225
1048576,505635,-1,82273.1,30507.7,1048576,1048576,3086288,2355364,40267057
1048576,16453,-1,82069.2,30997.8,1048576,1048576,3083902,2345556,40263311
1048576,374781,-1,82134.1,30226.1,1048576,1048576,3083902,2339907,40289084
1048576,135006,-1,82308.5,30294.7,1048576,1048576,3083463,2353799,40257148
1048576,886865,-1,82525.2,30215.4,1048576,1048576,3084145,2341377,40300976
1048576,647896,-1,82265.2,30390.6,1048576,1048576,3082932,2344433,40255096
1048576,240894,-1,82540.2,30762.7,1048576,1048576,3082685,2339775,40298896
1048576,573606,-1,82533,31021.1,1048576,1048576,3087005,2340215,40367031
1048576,986823,-1,82592.7,30356.1,1048576,1048576,3085811,2342192,40342687
1048576,734141,-1,82219.8,31139,1048576,1048576,3086118,2339872,40370004
1048576,789120,-1,83072.8,30217.7,1048576,1048576,3084680,2347951,40258382
1048576,217045,-1,82067.2,31189.9,1048576,1048576,3085860,2352370,40265637
1048576,741980,-1,82382.1,31157.7,1048576,1048576,3084036,2351281,40243655
1048576,534675,-1,82526.6,30401.4,1048576,1048576,3086412,2354468,40292288
1048576,399689,-1,82330,30923,1048576,1048576,3084015,2354772,40283639
1048576,515800,-1,116443,44186.3,1048576,1048576,3286592,2516768,42116040
1048576,510603,-1,117121,43896.6,1048576,1048576,3282637,2514858,42062504
1048576,686249,-1,116877,44100.6,1048576,1048576,3285706,2498310,42256050
1048576,539443,-1,116807,43892,1048576,1048576,3283139,2503343,42159035
1048576,714313,-1,116808,43822.4,1048576,1048576,3282468,2506459,42083974
1048576,312909,-1,117532,44133.3,1048576,1048576,3287282,2506649,42190556
1048576,448106,-1,116759,46196.9,1048576,1048576,3283101,2513887,42077081
1048576,735042,-1,116703,44870.7,1048576,1048576,3287038,2516419,42123675
1048576,695206,-1,117084,44659.8,1048576,1048576,3282198,2508719,42071062
1048576,593898,-1,117043,44313.9,1048576,1048576,3282419,2514335,42079147
1048576,505030,-1,117523,44131.1,1048576,1048576,3286513,2501916,42243076
1048576,35032,-1,116833,44146,1048576,1048576,3280236,2509924,42046086
1048576,1047964,-1,117012,45103.8,1048576,1048576,3282317,2506008,42074417
1048576,1037034,-1,116915,43642.3,1048576,1048576,3285070,2498467,42234206
1048576,463622,-1,116680,43832.4,1048576,1048576,3283945,2508844,42088634
1048576,205842,-1,117059,43585.4,1048576,1048576,3283281,2513962,42077085
1048576,57043,-1,116706,44887.5,1048576,1048576,3283639,2508905,42155067
1048576,771810,-1,116919,43908.2,1048576,1048576,3283866,2515279,42108655
1048576,553798,-1,116685,44138.4,1048576,1048576,3280785,2494017,42168184
1048576,438504,-1,117984,43650.1,1048576,1048576,3284976,2506017,42145847
1048576,952365,-1,116829,43612.2,1048576,1048576,3284668,2507203,42108635
1048576,130797,-1,117198,43785,1048576,1048576,3281678,2500432,42150184
1048576,144055,-1,116823,43667.6,1048576,1048576,3285092,2510666,42169309
1048576,515999,-1,117619,45092.7,1048576,1048576,3281080,2497388,42148899
1048576,760178,-1,116696,44063,1048576,1048576,3284044,2511033,42142859
1048576,172580,-1,116445,43910,1048576,1048576,3281346,2508861,42114824
1048576,552360,-1,116697,43080.4,1048576,1048576,3284334,2510469,42096121
1048576,731966,-1,116573,44666.3,1048576,1048576,3284113,2503314,42140250
1048576,986148,-1,116670,43427.5,1048576,1048576,3282252,2498222,42181132
1048576,828869,-1,116908,44445.6,1048576,1048576,3283921,2503076,42121400
1048576,189292,-1,166577,621014,1048576,1048576,3452516,2639175,43657705
1048576,759118,-1,166550,444722,1048576,1048576,3453870,2663376,43588426
